text,label
好想和你一起去海边看落日～,love
好想哭,sadness
好想大哭一场,sadness
好想睡一个没有梦的长觉，醒来发现自己还在童年的那个夏天。,sadness
好慌,anxiety
好慌，完全没准备,anxiety
好担心父母的身体，万一他们生了大病，我根本拿不出那么多钱。,anxiety
好担心自己的存款够不够应对突发状况，毕竟生活总是有这么多意外。,anxiety
好担心自己的身体扛不住这么大的工作压力，万一猝死了怎么办。,anxiety
好担心自己的隐私会被泄露出去，现在的互联网大数据真的太可怕了。,anxiety
好担心自己的隐私会被泄露出去，现在的互联网真的太可怕了。,anxiety
好朋友要搬家去别的城市了，舍不得,sadness
好极了既然您觉得这不重要那我们就等着看最后的笑话吧,anger
好极了，辛苦准备了一个月的方案，被您一秒钟就否定得体无完肤,anger
好极了，这下所有配置文件都被覆盖了，您这波操作简直可以载入史册,anger
好气啊，明明是他在背后嚼舌根，现在居然还来找我借钱，脸皮真厚,anger
好活儿,joy
好消息带来好心情,joy
好烦啊,sadness
好爱好爱你,love
好甜,love
好甜啊,love
好的吧,sadness
好的呢,joy
好的好的，您说什么都对，我照办就是,anger
好的收到,neutral
好的，打扰了,sadness
好的，收到，我知道了,neutral
好空啊,sadness
好紧张,anxiety
好紧张啊,anxiety
好累啊，真的好想就这么一直走下去，直到世界的尽头。,sadness
好纠结,anxiety
好耶！,joy
好苏啊,love
好难受，很久没联系的老朋友，得知他出了事，才后悔之前为什么不多关心一点。,sadness
如履薄冰,anxiety
如履薄冰，战战兢兢,anxiety
如愿以偿。终于在那场极其不公的继承权争夺战中拿回属于我的地,joy
如愿以偿。终于在那堆废墟里找到了爷爷留下的那枚勋章，那种家族荣誉的传承感，让我瞬间泪流满面,joy
如果不曾见过光，我或许可以忍受现在的黑暗。,sadness
如果不确定的未来注定是痛苦，我宁愿现在就听到最残酷的判决,anxiety
如果人生可以重来，我真的不想在那天下午遇到你。,sadness
如果人生是一场电影，我的角色一定是个注定要退场的路人甲。,sadness
如果余生只能选择一件事，我只想在每一个平凡的日子里拥抱你,love
如果余生是一场豪赌，我愿压上全部运气只为赢一个你,love
如果余生是一本长卷，我只想在每一页都写下你的名字,love
如果你不懂得如何沟通，那就请闭上你的嘴,anger
如果你不能陪我走到最后，为什么要先来拨乱我的心弦,sadness
如果你也在看这片星空，那我们就算是在一起了,love
如果你做不到，当初就不要在这里大言不惭地承诺,anger
如果你是远方的港口，那我便是那艘即使经历风暴也一定要靠岸的孤舟。,love
如果你真的过得很好，那我也只能在阴影里默默祝你幸福,sadness
如果你觉得我不行，那请你找别人，别在这里阴阳怪气,anger
如果你非要这么想，我也没办法，但请不要再来消磨我的耐心了,anger
如果努力了还是没有结果，我该往哪里走呢。,anxiety
如果努力了这么久还是失败，我不知道该怎么面对父母,anxiety
如果努力到最后还是没有结果，那该有多绝望。,anxiety
如果努力到最后还是没有结果，那该有多绝望。...,anxiety
如果努力到最后还是没有结果，那该有多绝望。。,anxiety
如果努力到最后还是没有结果，那该有多绝望。，好慌。,anxiety
如果努力到最后还是没有结果，那该有多绝望。，真的。,anxiety
如果努力没有结果，那我的坚持到底还有什么意义,anxiety
如果可以交换人生，我真想看看别人的生活里是不是也这么多苦难。,sadness
如果失去你，我该怎么活下去...,anxiety
如果失去你，我该怎么活下去？,anxiety
如果当初我能再勇敢一点，结局会不会变得不一样,sadness
如果您觉得您的沉默能换来我的原谅，那您可能对“原谅”这个词有什么误解。,anger
如果您觉得这是正常操作，那我也无话可说。,anger
如果您觉得闭着眼睛就能解决问题，那我建议您干脆直接长眠，那样更省事。,anger
如果您选择在手机端进行操作请先下载对应的客户端插件,neutral
如果您需要更改预约时间请至少提前二十四小时告知前台,neutral
如果您需要申请加班请在当天下班前在OA系统中提交流程,neutral
如果我不再是你唯一的港湾，我该去哪里寻找生存的氧气,anxiety
如果我们最终会重逢，那么现在的分离不过是漫长前奏的序章,love
如果我们注定只是彼此的过客，为什么还要给我那么多完美的错觉,sadness
如果时间可以倒流，我宁愿从未在那场聚会上与你相遇,sadness
如果时间是一条长河，我愿做那条逆流而上只为寻你的鱼,love
如果明天就是世界末日，我最遗憾的是还没听到你确定的答案,anxiety
如果明天面试表现不好，下个月的房租怎么办？,anxiety
如果最后还是没能达成目标，我该如何向团队交代,anxiety
如果没有了你的肯定，我所有的骄傲仿佛在一瞬间化为乌有,anxiety
如果灿烂星空自己不够闪烁，才不会担心坠落那么多,love
如果爱是一场无期的流浪，我愿意在你所在的城市安营扎寨,love
如果爱是一场注定会输的局，我最后悔的是曾以为自己是特例,sadness
如果爱是一场长跑，我愿意为了你耗尽一生所有的力气,love
如果结局早已注定，为什么要让我先品尝到这片刻的幻境,anxiety
如果结局早已注定，为什么要让我先品尝到这片刻的甜蜜,anxiety
如果说生命是一场旅程，那我最庆幸的就是在半途遇到了你。,love
如果说生命是一场旅程，那我最庆幸的就是在半途遇到了你，余生是你。,love
如果这个项目失败了，我真的不知道该怎么面对大家,anxiety
如果这个项目失败了，我真的不知道该怎么面对大家。,anxiety
如果这就是你们的服务态度，那我觉得没必要谈了。,anger
如果这次再搞砸了，我可能真的没有勇气重新开始了。,anxiety
如果这次再搞砸了，我可能真的没有勇气重新开始了。...,anxiety
如果这次再搞砸了，我可能真的没有勇气重新开始了。。,anxiety
如果这次再搞砸了，我可能真的没有勇气重新开始了。，好慌。,anxiety
如果这次再搞砸了，我可能真的没有勇气重新开始了。，真的。,anxiety
如果这次机会错过了，可能就再也没有下一次...,anxiety
如果这次机会错过了，可能就再也没有下一次。,anxiety
如果这次考核不通过，我可能真的要卷铺盖走人了,anxiety
如果这次考核没通过，我可能会面临失业压力...,anxiety
如果这次考核没通过，我可能会面临失业压力。,anxiety
如果这次还是失败了，我真的不知道该如何重新开始,anxiety
如果这次还是失败，我真的不知道还能去哪。,anxiety
如果这次面试再失败，我就真的不知道该往哪里走了，感觉前路一片迷茫,anxiety
如果这段感情注定要凋零，能不能请你给我一个痛快的死法,anxiety
如果这笔贷款批不下来，我真的不知道该去哪里借钱了,anxiety
如果遗憾有声音，那一定是今晚窗外落下的雨声。,sadness
如果遗憾有声音，那大概是深夜里心碎的叹息,sadness
如果错过了这次机会，可能这辈子都不会再有了，好怕,anxiety
如果问题一直解决不了，后续的计划全都要乱套，好焦虑。,anxiety
如果问题一直解决不了，后续的计划全都要乱套，好焦虑。...,anxiety
如果问题一直解决不了，后续的计划全都要乱套，好焦虑。。,anxiety
如果问题一直解决不了，后续的计划全都要乱套，好焦虑。，好慌。,anxiety
如果问题一直解决不了，后续的计划全都要乱套，好焦虑。，真的。,anxiety
妈妈今天做了我最爱吃的红烧肉，还说这周末带我去郊游，太棒了！,joy
妈妈发微信说家里的桃花开了，让我有空回家看看，好温馨啊。,joy
妈妈发微信说家里的樱桃熟了，让我周末回家吃，幸福感拉满。,joy
妈妈寄来的特产觉得回到了小时候,joy
妈妈居然没催婚，还夸我越来越懂事了，今天的阳光都变灿烂了。,joy
妈的，真晦气，当初怎么会看上你这样的人,anger
婚礼现场的钢琴曲听起来优雅又神圣。只是我却只觉得火光晃眼，把窗帘拉得死死的,sadness
婚礼现场的钢琴曲听起来优雅又神圣。只是我坐在最角落，看他牵起了别人的手,sadness
婚礼现场的钢琴曲听起来优雅又神圣。只是我把它扔进垃圾桶时，刺扎破了手指，真疼,sadness
婚礼现场的钢琴曲听起来优雅又神圣。后来我关掉了所有通知，在黑暗中数着心跳,sadness
婚礼现场的钢琴曲听起来优雅又神圣。后来我却只觉得火光晃眼，把窗帘拉得死死的,sadness
婚礼现场的钢琴曲听起来优雅又神圣。后来我坐在最角落，看他牵起了别人的手,sadness
婚礼现场的钢琴曲听起来优雅又神圣。后来我把它扔进垃圾桶时，刺扎破了手指，真疼,sadness
婚礼现场的钢琴曲听起来优雅又神圣。然而我把它扔进垃圾桶时，刺扎破了手指，真疼,sadness
婚礼现场的钢琴曲听起来优雅又神圣，但我关掉了所有通知，在黑暗中数着心跳,sadness
婚礼现场的钢琴曲听起来优雅又神圣，我关掉了所有通知，在黑暗中数着心跳,sadness
婚礼现场的钢琴曲听起来优雅又神圣，我却只觉得火光晃眼，把窗帘拉得死死的,sadness
婚礼现场的钢琴曲听起来优雅又神圣，我坐在最角落，看他牵起了别人的手,sadness
婚礼现场的钢琴曲听起来优雅又神圣，我把它扔进垃圾桶时，刺扎破了手指，真疼,sadness
存了半年的稿子不小心被覆盖了，世界都塌了,sadness
存了半年的稿子不小心被覆盖了，那一刻感觉世界都塌了。,sadness
存了好久的钱想买的东西停产了，好难过,sadness
存了好久的钱终于买了心心念念的东西，值了,love
存款又少了一截，物价却一直在涨，这日子什么时候是个头啊,anxiety
存款又没了，什么时候才能攒够钱,anxiety
存款只够交下个月房租了，这种随时断供的危机感，让我活得如履薄冰,anxiety
存款只够交下月房租，这种随时断粮的压力，活得太累,anxiety
存款只够交这个月水电，这种随时断供的危机感，让我活得太焦虑,anxiety
存款只够维持三个月了，焦虑到死,anxiety
存款只够维持三个月了，焦虑到睡不着,anxiety
存款只够维持三个月了，物价却一直在涨，这种对未来的强烈不安感让我好慌,anxiety
存款只够维持三个月了，这种对未来的不确定感像大山一样压得我喘不过气,anxiety
存款只够维持三个月了，这种对未来的强烈不安感让我好慌,anxiety
存款只够维持三个月了，这种紧迫感让我每天都心惊胆战,anxiety
存款只够维持三个月了，这种紧迫感让我每天都活得心惊胆战,anxiety
